CO_ID	CoName	Date	ROI
1218   	Taisun Enterprise	2011/10/20	  -1.9355
1218   	Taisun Enterprise	2011/10/21	   0.0000
1218   	Taisun Enterprise	2011/10/24	   4.6053
1218   	Taisun Enterprise	2011/10/25	  -1.2579
1218   	Taisun Enterprise	2011/10/26	   1.2739
1218   	Taisun Enterprise	2011/10/27	   6.6038
1218   	Taisun Enterprise	2011/10/28	  -2.0649
1218   	Taisun Enterprise	2011/10/31	  -1.5060
1218   	Taisun Enterprise	2011/11/01	   0.3058
1218   	Taisun Enterprise	2011/11/02	  -0.6098
1218   	Taisun Enterprise	2011/11/03	  -1.8405
1218   	Taisun Enterprise	2011/11/04	   2.5000
1218   	Taisun Enterprise	2011/11/07	  -0.6098
1218   	Taisun Enterprise	2011/11/08	  -2.1472
1218   	Taisun Enterprise	2011/11/09	   0.3135
1218   	Taisun Enterprise	2011/11/10	  -4.0625
1218   	Taisun Enterprise	2011/11/11	   1.9544
1218   	Taisun Enterprise	2011/11/14	   0.3195
1218   	Taisun Enterprise	2011/11/15	  -1.9108
1218   	Taisun Enterprise	2011/11/16	  -1.9481
1218   	Taisun Enterprise	2011/11/17	   0.0000
1218   	Taisun Enterprise	2011/11/18	  -2.6490
1218   	Taisun Enterprise	2011/11/21	  -4.0816
1218   	Taisun Enterprise	2011/11/22	  -0.7092
1218   	Taisun Enterprise	2011/11/23	  -1.7857
1218   	Taisun Enterprise	2011/11/24	   3.2727
1218   	Taisun Enterprise	2011/11/25	  -1.4085
1218   	Taisun Enterprise	2011/11/28	   1.4286
1218   	Taisun Enterprise	2011/11/29	   1.4085
1218   	Taisun Enterprise	2011/11/30	  -2.7778
1218   	Taisun Enterprise	2011/12/01	   4.2857
1218   	Taisun Enterprise	2011/12/02	  -1.0274
1218   	Taisun Enterprise	2011/12/05	  -1.3841
1218   	Taisun Enterprise	2011/12/06	  -1.7544
1218   	Taisun Enterprise	2011/12/07	   1.4286
1218   	Taisun Enterprise	2011/12/08	   0.3521
1218   	Taisun Enterprise	2011/12/09	  -1.0526
1218   	Taisun Enterprise	2011/12/12	  -0.7092
1218   	Taisun Enterprise	2011/12/13	  -1.7857
1218   	Taisun Enterprise	2011/12/14	   1.4545
1218   	Taisun Enterprise	2011/12/15	  -1.7921
1218   	Taisun Enterprise	2011/12/16	  -0.3650
1218   	Taisun Enterprise	2011/12/19	  -6.5934
1218   	Taisun Enterprise	2011/12/20	   0.3922
1218   	Taisun Enterprise	2011/12/21	   6.6406
1218   	Taisun Enterprise	2011/12/22	  -1.4652
